county_code,county_name,date,ivt_max,ar_intensity,gage_height_mean,streamflow_mean,wind_speed_max,wind_gust_max,precip_total,runoff_total,temp_anomaly,soil_moisture_mean,IVT_max,IVT_duration,AR_category,Precip_24h,Precip_72h,Wind_gust_max,Soil_moisture_pct,API_7d,API_14d,Snowpack_SWE,Temp_anomaly,Streamflow_pct,Streamflow_p95_exceed,Runoff_ratio,Flood_stage_exceed,AR_count_7d,AR_count_14d,Wet_days_10,Dry_gap,Population_exposed,Infrastructure_density,County_area,Agricultural_share
6001,Alameda,2022-12-11,546.3754272460938,AR2,5.152944937833038,248.36208525754884,10.483322143554688,31.47943115234375,3.203868865966797,0.3172159194946289,1.413792763986896,0.4225629493594169,546.3754272460938,12,AR2,3.203868865966797,6.2656402587890625,31.47943115234375,0.4225629493594169,6.381797790527344,9.972071647644045,80,1.413792763986896,93.75,-0.7270397853335349,0.0990102693853252,0,4.0,7.0,3.0,0,100000,2.0,5000,0.45
6001,Alameda,2022-12-12,218.98773193359375,,4.404989554317549,74.01406413384454,8.631574630737305,25.420167922973633,1.5578269958496094,0.049591064453125,-0.2982891451927916,0.4149098470807075,218.98773193359375,0,,1.5578269958496094,7.677078247070312,25.420167922973633,0.4149098470807075,7.191705703735352,10.879349708557127,80,-0.2982891451927916,81.25,-0.9186554791027725,0.0318334863789409,0,3.0,7.0,4.0,0,100000,2.0,5000,0.45
6001,Alameda,2022-12-13,85.66505432128906,,3.789797584067907,24.49168966677886,4.577427387237549,13.100016593933104,0.0,0.0,-2.9648769747826353,0.3865635246038437,85.66505432128906,0,,0.0,4.761695861816406,13.100016593933104,0.3865635246038437,6.16912841796875,10.150909423828123,80,-2.9648769747826353,68.75,-0.9730826190235284,0.0,0,3.0,7.0,4.0,1,100000,2.0,5000,0.45
6001,Alameda,2022-12-14,69.32848358154297,,3.5692696989109547,11.34840383344349,4.088559150695801,7.165586948394775,0.0,0.0,-2.6029156100365416,0.3721854388713836,69.32848358154297,0,,0.0,1.5578269958496094,7.165586948394775,0.3721854388713836,5.318450927734375,9.42246913909912,80,-2.6029156100365416,65.625,-0.9875276343275736,0.0,0,3.0,7.0,3.0,2,100000,2.0,5000,0.45
6001,Alameda,2022-12-15,87.81387329101562,,3.4668193303853445,7.534596091205211,3.28212571144104,11.422392845153809,0.0,0.0,-1.640040243825604,0.3624893575906753,87.81387329101562,0,,0.0,0.0,11.422392845153809,0.3624893575906753,4.529047012329102,7.540178298950195,80,-1.640040243825604,50.0,-0.9917191669398824,0.0,0,3.0,6.0,3.0,3,100000,2.0,5000,0.45
6001,Alameda,2022-12-16,52.76152801513672,,3.467729866835764,9.44930673642904,4.586436748504639,13.39858627319336,0.0,0.0,-2.7866543185326353,0.3533608615398407,52.76152801513672,0,,0.0,0.0,13.39858627319336,0.3533608615398407,3.7027835845947266,6.997895240783691,80,-2.7866543185326353,62.5,-0.989614820665762,0.0,0,2.0,6.0,3.0,4,100000,2.0,5000,0.45
6001,Alameda,2022-12-17,26.790363311767575,,3.340232258064516,5.198392026578073,4.263822078704834,10.201051712036133,0.0,0.0,-2.9726284396263853,0.3457313105463981,26.790363311767575,0,,0.0,0.0,10.201051712036133,0.3457313105463981,2.060461044311523,6.291556358337402,80,-2.9726284396263853,43.75,-0.9942867519330748,0.0,0,1.0,5.0,3.0,5,100000,2.0,5000,0.45
6001,Alameda,2022-12-18,13.41342544555664,,3.306257197696737,4.332889621087315,4.088037014007568,8.894974708557129,0.0,0.0,-3.493090475759198,0.3381183966994285,13.41342544555664,0,,0.0,0.0,8.894974708557129,0.3381183966994285,0.6231307983398436,5.349826812744141,80,-3.493090475759198,28.125,-0.9952379749112202,0.0,0,0.0,4.0,3.0,6,100000,2.0,5000,0.45
6001,Alameda,2022-12-19,37.45294570922851,,3.366159949222469,4.072692181877658,4.362438678741455,9.15224266052246,0.0,0.0,-2.9960049044701353,0.3349763602018356,37.45294570922851,0,,0.0,0.0,9.15224266052246,0.3349763602018356,0.0,4.880166053771973,80,-2.9960049044701353,21.875,-0.9955239426699009,0.0,0,0.0,3.0,3.0,7,100000,2.0,5000,0.45
6001,Alameda,2022-12-20,153.4788055419922,,3.388001277139208,4.510398288347597,3.993494272232056,8.407560348510742,0.0,0.0,-2.352198446950604,0.3341334909200668,153.4788055419922,0,,0.0,0.0,8.407560348510742,0.3341334909200668,0.0,4.285693168640137,80,-2.352198446950604,34.375,-0.9950428855364865,0.0,0,0.0,3.0,2.0,8,100000,2.0,5000,0.45
6001,Alameda,2022-12-21,169.86776733398438,,3.393965898326492,4.782565939433409,3.4929356575012207,6.025820732116699,0.0,0.0,-0.3998058688256041,0.3283272609114647,169.86776733398438,0,,0.0,0.0,6.025820732116699,0.3283272609114647,0.0,3.835391998291016,80,-0.3998058688256041,40.625,-0.9947437620193496,0.0,0,0.0,3.0,1.0,9,100000,2.0,5000,0.45
6001,Alameda,2022-12-22,255.19598388671875,AR1,3.385978535353535,4.540006510416666,4.989394664764404,6.156630516052246,0.0,0.0,-0.1061657321068541,0.3239074647426605,255.19598388671875,12,AR1,0.0,0.0,6.156630516052246,0.3239074647426605,0.0,3.4380435943603516,80,-0.1061657321068541,37.5,-0.9950103448745592,0.0,0,1.0,4.0,0.0,10,100000,2.0,5000,0.45
6001,Alameda,2022-12-23,189.48619079589844,,3.4320821833793316,4.377706161137441,3.586273431777954,6.914623737335205,0.0,0.0,-0.6241100680443541,0.3251468911767006,189.48619079589844,0,,0.0,0.0,6.914623737335205,0.3251468911767006,0.0,3.0029535293579097,80,-0.6241100680443541,31.25,-0.99518871967816,0.0,0,1.0,3.0,0.0,11,100000,2.0,5000,0.45
6001,Alameda,2022-12-24,165.44418334960938,,3.4146507352941176,4.087970328282829,3.431396484375,7.179363250732422,0.0,0.0,-0.7164562594506041,0.3212570175528526,165.44418334960938,0,,0.0,0.0,7.179363250732422,0.3212570175528526,0.0,1.7444849014282229,80,-0.7164562594506041,25.0,-0.9955071513544383,0.0,0,1.0,2.0,0.0,12,100000,2.0,5000,0.45
6001,Alameda,2022-12-25,150.24356079101562,,3.3991513480392155,3.359886363636364,4.512562274932861,9.48883819580078,0.0,0.0,0.910069619455646,0.3158688321709633,150.24356079101562,0,,0.0,0.0,9.48883819580078,0.3158688321709633,0.0,0.5452394485473633,80,0.910069619455646,12.5,-0.996307345776542,0.0,0,1.0,1.0,0.0,13,100000,2.0,5000,0.45
6001,Alameda,2022-12-26,157.4985809326172,,3.4025735294117645,3.389018308080808,4.783877849578857,9.71591091156006,0.0033378601074218,0.0,-0.4287975680443541,0.3127875849604606,157.4985809326172,0,,0.0033378601074218,0.0033378601074218,9.71591091156006,0.3127875849604606,0.0033378601074218,0.0033378601074218,80,-0.4287975680443541,15.625,-0.9962753285634438,0.0,0,1.0,1.0,0.0,14,100000,2.0,5000,0.45
6001,Alameda,2022-12-27,1436.875244140625,AR5,4.691594602882551,213.5818520859671,16.93743896484375,47.77184295654297,4.2057037353515625,0.4396438598632812,3.412327920236896,0.3644860833883285,1436.875244140625,12,AR5,4.2057037353515625,4.209041595458984,47.77184295654297,0.3644860833883285,4.208707809448242,4.208874702453613,80,3.412327920236896,90.625,-0.7652647015997189,0.1045351473922902,0,2.0,2.0,1.0,0,100000,2.0,5000,0.45
6001,Alameda,2022-12-28,313.25213623046875,AR1,4.4479411764705885,140.0384438131313,5.0301289558410645,17.325225830078125,0.003814697265625,0.0,-0.034205282888104,0.3925177603960037,313.25213623046875,12,AR1,0.003814697265625,4.212856292724609,17.325225830078125,0.3925177603960037,3.7916183471679688,4.002237319946289,80,-0.034205282888104,84.375,-0.8460919522190709,0.0,0,3.0,3.0,1.0,1,100000,2.0,5000,0.45
6001,Alameda,2022-12-29,336.2275085449219,AR1,3.989166155732679,32.24355653821858,5.334378242492676,13.292746543884276,1.1529922485351562,0.0290870666503906,1.398228799143146,0.3816190659999847,336.2275085449219,12,AR1,1.1529922485351562,5.362510681152344,13.292746543884276,0.3816190659999847,4.523324966430664,4.944586753845215,80,1.398228799143146,75.0,-0.9645629963802418,0.0252274607113316,0,3.0,4.0,2.0,0,100000,2.0,5000,0.45
6001,Alameda,2022-12-30,833.7183227539062,AR3,4.877794665012407,155.5367209971237,8.268148422241211,19.87057113647461,1.2345314025878906,0.0407695770263671,4.228062783518146,0.4020911455154419,833.7183227539062,12,AR3,1.2345314025878906,2.391338348388672,19.87057113647461,0.4020911455154419,5.221271514892578,5.910825729370117,80,4.228062783518146,87.5,-0.8290587039166335,0.0330243337195827,0,4.0,5.0,3.0,0,100000,2.0,5000,0.45
6001,Alameda,2022-12-31,994.5380249023438,AR3,8.241211180124225,1718.4104044585988,13.040430068969728,33.9708366394043,5.1059722900390625,0.5674362182617188,6.226597939768146,0.4277778938412666,994.5380249023438,12,AR3,5.1059722900390625,7.493495941162109,33.9708366394043,0.4277778938412666,9.667205810546877,10.686779022216797,80,6.226597939768146,96.875,0.8886041820743229,0.1111318640268957,1,5.0,6.0,4.0,0,100000,2.0,5000,0.45
6003,Alpine,2022-12-01,260.8790588378906,AR1,5.766483762597985,27.64832911392405,13.228059768676758,48.33536148071289,1.742839813232422,0.0,2.576557774697581,0.3304110169410705,260.8790588378906,12,AR1,1.742839813232422,1.742839813232422,48.33536148071289,0.3304110169410705,1.742839813232422,1.742839813232422,20,2.576557774697581,31.25,-0.9204121129372932,0.0,0,1.0,1.0,1.0,0,30000,2.0,3000,0.35
6003,Alpine,2022-12-02,264.318603515625,AR1,5.786316964285715,18.042097235462347,9.987922668457031,42.950889587402344,4.193782806396484,0.0,-2.800029139364919,0.3319211825728416,264.318603515625,12,AR1,4.193782806396484,5.936622619628906,42.950889587402344,0.3319211825728416,5.762338638305664,5.849480628967285,20,-2.800029139364919,15.625,-0.9480644059453416,0.0,0,2.0,2.0,2.0,0,30000,2.0,3000,0.35
6003,Alpine,2022-12-03,141.790771484375,,5.785915178571429,23.715292035398228,5.30088472366333,27.68636131286621,0.0319480895996093,0.0,-0.596659998739919,0.332257017493248,141.790771484375,0,,0.0319480895996093,5.968570709228516,27.68636131286621,0.332257017493248,5.200624465942383,5.584597587585449,20,-0.596659998739919,21.875,-0.9317336690982224,0.0,0,2.0,2.0,2.0,1,30000,2.0,3000,0.35
6003,Alpine,2022-12-04,280.4714050292969,AR1,5.9031175595238095,55.47112767940354,11.103989601135254,47.30678176879883,6.069660186767578,0.0,3.646198887978831,0.332196943461895,280.4714050292969,12,AR1,6.069660186767578,10.295391082763672,47.30678176879883,0.332196943461895,10.67342758178711,11.355829238891602,20,3.646198887978831,84.375,-0.8403220018541373,0.0,0,3.0,3.0,3.0,0,30000,2.0,3000,0.35
6003,Alpine,2022-12-05,147.77197265625,,5.849203869047619,39.78258278145696,7.892218589782715,32.36257553100586,1.080036163330078,0.0,2.088520665322581,0.33364287763834,147.77197265625,0,,1.080036163330078,7.181644439697266,32.36257553100586,0.33364287763834,10.549640655517578,11.833953857421877,20,2.088520665322581,56.25,-0.8854827106395069,0.0,0,3.0,3.0,4.0,0,30000,2.0,3000,0.35
6003,Alpine,2022-12-06,60.903202056884766,,5.815565476190476,37.078307692307696,5.699038505554199,23.985605239868164,0.2207756042480468,0.0,-1.8644059704196063,0.3341159373521805,60.903202056884766,0,,0.2207756042480468,7.370471954345703,23.985605239868164,0.3341159373521805,9.458589553833008,11.398816108703612,20,-1.8644059704196063,46.875,-0.8932671788977826,0.0,0,3.0,3.0,4.0,1,30000,2.0,3000,0.35
6003,Alpine,2022-12-07,25.70134735107422,,5.809389880952381,34.71130701754386,4.339737415313721,9.849997520446776,0.0009536743164062,0.0,-5.370036463583669,0.3311197236180305,25.70134735107422,0,,0.0009536743164062,1.3017654418945308,9.849997520446776,0.3311197236180305,8.125638961791992,10.732817649841309,20,-5.370036463583669,43.75,-0.900080776262174,0.0,0,3.0,3.0,4.0,2,30000,2.0,3000,0.35
6003,Alpine,2022-12-08,40.194061279296875,,5.822421524663677,38.44418905472637,4.152104377746582,17.310482025146484,0.0023841857910156,0.0,-4.560504298056325,0.3308802172541618,40.194061279296875,0,,0.0023841857910156,0.2241134643554685,17.310482025146484,0.3308802172541618,6.271171569824219,10.068202018737791,20,-4.560504298056325,53.125,-0.8893353821094375,0.0,0,2.0,3.0,4.0,3,30000,2.0,3000,0.35
6003,Alpine,2022-12-09,126.44908142089844,,5.816532738095238,38.08498313659359,8.79741382598877,35.65444564819336,0.3314018249511719,0.0,0.8241621448147685,0.3290255814790725,126.44908142089844,0,,0.3314018249511719,0.3347396850585936,35.65444564819336,0.3290255814790725,4.184484481811523,9.732484817504885,20,0.8241621448147685,50.0,-0.8903693845595244,0.0,0,1.0,3.0,4.0,4,30000,2.0,3000,0.35
6003,Alpine,2022-12-10,291.6839904785156,AR1,5.797961309523809,25.136122807017543,11.683516502380373,57.3388671875,1.6078948974609375,0.0,2.183979649697581,0.3277360424399376,291.6839904785156,12,AR1,1.6078948974609375,1.941680908203125,57.3388671875,0.3277360424399376,5.0090789794921875,10.65669059753418,20,2.183979649697581,25.0,-0.9276436961193524,0.0,0,2.0,4.0,5.0,0,30000,2.0,3000,0.35
6003,Alpine,2022-12-11,313.2507629394531,AR1,5.812484984984986,6.339084821428571,11.501174926757812,54.3213005065918,12.545108795166016,0.0,1.934284825478831,0.3281835243105888,313.2507629394531,12,AR1,12.545108795166016,14.484405517578123,54.3213005065918,0.3281835243105888,14.801979064941406,22.437715530395508,20,1.934284825478831,9.375,-0.9817524464219902,0.0,0,2.0,5.0,5.0,0,30000,2.0,3000,0.35
6003,Alpine,2022-12-12,59.69916915893555,,5.810111607142857,33.95664495114006,7.037435531616211,27.13942527770996,0.7758140563964844,0.0,-2.9491838024508565,0.3315129354596138,59.69916915893555,0,,0.7758140563964844,14.928817749023438,27.13942527770996,0.3315129354596138,13.6749267578125,21.822190284729004,20,-2.9491838024508565,40.625,-0.9022531302971672,0.0,0,2.0,5.0,4.0,1,30000,2.0,3000,0.35
6003,Alpine,2022-12-13,33.89659118652344,,5.832098214285715,31.498299663299665,3.2495737075805664,11.89513111114502,0.0,0.0,-5.5464356945407,0.3357136100530624,33.89659118652344,0,,0.0,13.3209228515625,11.89513111114502,0.3357136100530624,12.060260772705078,20.39206027984619,20,-5.5464356945407,37.5,-0.909329670305194,0.0,0,2.0,5.0,4.0,2,30000,2.0,3000,0.35
6003,Alpine,2022-12-14,53.78559112548828,,5.8566964285714285,26.47215650591447,2.3718044757843018,12.055538177490234,0.0,0.0,-3.9359391735446065,0.335896223783493,53.78559112548828,0,,0.0,0.7758140563964844,12.055538177490234,0.335896223783493,10.533618927001951,18.96193027496338,20,-3.9359391735446065,28.125,-0.9237978181749152,0.0,0,2.0,5.0,3.0,3,30000,2.0,3000,0.35
6003,Alpine,2022-12-15,62.452396392822266,,5.828020833333333,18.490104166666665,3.801614284515381,16.204416275024414,0.0,0.0,-1.262614588583669,0.3152710348367691,62.452396392822266,0,,0.0,0.0,16.204416275024414,0.3152710348367691,9.006643295288086,17.00894832611084,20,-1.262614588583669,18.75,-0.9467747828040268,0.0,0,2.0,4.0,2.0,4,30000,2.0,3000,0.35
6003,Alpine,2022-12-16,13.822023391723633,,5.847604166666667,14.57581052631579,3.6055829524993896,10.303304672241213,0.0,0.0,-4.1138185070407,0.3166138827800751,13.822023391723633,0,,0.0,0.0,10.303304672241213,0.3166138827800751,7.381200790405273,14.407825469970703,20,-4.1138185070407,12.5,-0.9580423845059188,0.0,0,2.0,3.0,2.0,5,30000,2.0,3000,0.35
6003,Alpine,2022-12-17,11.847758293151855,,5.842767857142857,46.22735222672065,3.18216872215271,12.49921989440918,0.0,0.0,-4.20164809688445,0.3136420771479606,11.847758293151855,0,,0.0,0.0,12.49921989440918,0.3136420771479606,5.4059505462646475,13.264942169189451,20,-4.20164809688445,75.0,-0.8669309355705204,0.0,0,1.0,3.0,2.0,6,30000,2.0,3000,0.35
6003,Alpine,2022-12-18,19.31969451904297,,5.845997023809524,40.5648322147651,3.1746785640716553,12.202414512634276,0.0,0.0,-4.563418726767263,0.3136738166213035,19.31969451904297,0,,0.0,0.0,12.202414512634276,0.3136738166213035,0.3103256225585937,10.312342643737791,20,-4.563418726767263,59.375,-0.8832309442019597,0.0,0,0.0,2.0,2.0,7,30000,2.0,3000,0.35
6003,Alpine,2022-12-19,44.40816879272461,,5.852611607142857,43.63394495412844,3.2361528873443604,12.082534790039062,0.0,0.0,-6.0541261242282,0.3140451163053512,44.40816879272461,0,,0.0,0.0,12.082534790039062,0.3140451163053512,0.0,9.160113334655762,20,-6.0541261242282,68.75,-0.8743962621104423,0.0,0,0.0,2.0,2.0,8,30000,2.0,3000,0.35
6003,Alpine,2022-12-20,139.49093627929688,,5.855503355704698,48.12216519647153,5.601535797119141,23.46667098999023,0.148773193359375,0.0,-0.773600916708669,0.3139651864767074,139.49093627929688,0,,0.148773193359375,0.148773193359375,23.46667098999023,0.3139651864767074,0.148773193359375,8.468437194824219,20,-0.773600916708669,81.25,-0.8614765676041921,0.0,0,0.0,2.0,1.0,9,30000,2.0,3000,0.35
6003,Alpine,2022-12-21,74.09463500976562,,5.834453592814371,45.63431279620853,2.9796013832092285,13.011016845703123,0.0,0.0,-0.748454432333669,0.3140641078352928,74.09463500976562,0,,0.0,0.148773193359375,13.011016845703123,0.3140641078352928,0.1338958740234375,7.697534561157227,20,-0.748454432333669,71.875,-0.8686380461530387,0.0,0,0.0,2.0,0.0,10,30000,2.0,3000,0.35
6003,Alpine,2022-12-22,105.90231323242188,,5.843050595238095,42.34247023809524,4.4303412437438965,14.550816535949709,0.0,0.0,0.0119825793850809,0.3148933351039886,105.90231323242188,0,,0.0,0.148773193359375,14.550816535949709,0.3148933351039886,0.1190185546875,6.926250457763671,20,0.0119825793850809,62.5,-0.8781138735227075,0.0,0,0.0,2.0,0.0,11,30000,2.0,3000,0.35
6003,Alpine,2022-12-23,132.32882690429688,,5.850879940343028,42.90331096196868,4.936825752258301,21.57054328918457,0.0009536743164062,0.0,2.495014805947581,0.3154766336083412,132.32882690429688,0,,0.0009536743164062,0.0009536743164062,21.57054328918457,0.3154766336083412,0.1050949096679687,6.0573339462280265,20,2.495014805947581,65.625,-0.8764994494463779,0.0,0,0.0,2.0,0.0,12,30000,2.0,3000,0.35
6003,Alpine,2022-12-24,91.36770629882812,,5.8220535714285715,30.156878930817612,3.337887763977051,12.976980209350586,0.0,0.0,2.179524083291331,0.3159393295645714,91.36770629882812,0,,0.0,0.0009536743164062,12.976980209350586,0.3159393295645714,0.0901222229003905,4.821038246154785,20,2.179524083291331,34.375,-0.9131910552489442,0.0,0,0.0,1.0,0.0,13,30000,2.0,3000,0.35
6003,Alpine,2022-12-25,72.26920318603516,,5.771267710663684,5.55343045112782,2.908402442932129,8.328278541564941,0.0,0.0,5.945698399697581,0.312595821917057,72.26920318603516,0,,0.0,0.0009536743164062,8.328278541564941,0.312595821917057,0.0751495361328124,0.3839731216430663,20,5.945698399697581,3.125,-0.98401401423812,0.0,0,0.0,0.0,0.0,14,30000,2.0,3000,0.35
6003,Alpine,2022-12-26,118.4906768798828,,5.841547619047619,5.6486372180451125,6.01104736328125,20.230506896972656,0.0,0.0,6.169331212197581,0.31202083081007,118.4906768798828,0,,0.0,0.0,20.230506896972656,0.31202083081007,0.0601768493652343,0.1049518585205077,20,6.169331212197581,6.25,-0.9837399540812912,0.0,0,0.0,0.0,0.0,15,30000,2.0,3000,0.35
6003,Alpine,2022-12-27,570.2568359375,AR2,6.292775297619047,235.31706548100243,13.756253242492676,53.75101089477539,7.678985595703125,0.0042915344238281,5.572956700478831,0.312468871474266,570.2568359375,12,AR2,7.678985595703125,7.678985595703125,53.75101089477539,0.312468871474266,7.679557800292969,7.776451110839844,20,5.572956700478831,93.75,-0.3226213434359842,0.000558867362146,0,1.0,1.0,1.0,0,30000,2.0,3000,0.35
6003,Alpine,2022-12-28,250.3230133056641,AR1,6.192953020134228,130.59871212121212,11.183948516845703,40.42487335205078,1.1763572692871094,0.0,1.964802403603831,0.3133475333452225,250.3230133056641,12,AR1,1.1763572692871094,8.855342864990234,40.42487335205078,0.3133475333452225,8.087921142578125,8.561372756958008,20,1.964802403603831,90.625,-0.6240613489513398,0.0,0,2.0,2.0,2.0,0,30000,2.0,3000,0.35
6003,Alpine,2022-12-29,157.57786560058594,,5.938452380952381,47.20246279761905,6.181962966918945,24.70712661743164,0.6012916564941406,0.0,0.584248204385081,0.3130422532558441,157.57786560058594,0,,0.6012916564941406,9.456634521484377,24.70712661743164,0.3130422532558441,7.803583145141602,8.712410926818848,20,0.584248204385081,78.125,-0.8641240031996513,0.0,0,2.0,2.0,2.0,1,30000,2.0,3000,0.35
6003,Alpine,2022-12-30,374.4123229980469,AR1,6.033191964285714,90.66947172619048,11.296845436096191,42.28422164916992,2.4290084838867188,0.0002384185791015,4.635273595010081,0.3130637407302856,374.4123229980469,12,AR1,2.4290084838867188,4.206657409667969,42.28422164916992,0.3130637407302856,9.28654670715332,10.66110134124756,20,4.635273595010081,87.5,-0.7390008037720738,9.815469179424205e-05,0,3.0,3.0,3.0,0,30000,2.0,3000,0.35
6003,Alpine,2022-12-31,468.8979797363281,AR1,7.236539895600298,768.3172820109977,15.311755180358888,58.77226257324219,11.936187744140623,0.4367828369140625,6.528340001260081,0.4060570076107979,468.8979797363281,12,AR1,11.936187744140623,14.966487884521484,58.77226257324219,0.4060570076107979,20.034170150756836,21.99552059173584,20,6.528340001260081,100.0,1.2116616457021976,0.0365931607542345,1,4.0,4.0,4.0,0,30000,2.0,3000,0.35
6005,Amador,2022-12-01,547.3553466796875,AR2,,,18.418920516967773,37.24481201171875,3.01361083984375,0.0164508819580078,1.688689201108871,0.3061991333961487,547.3553466796875,12,AR2,3.01361083984375,3.01361083984375,37.24481201171875,0.3061991333961487,3.01361083984375,3.01361083984375,20,1.688689201108871,,0.0,0.0054588607594936,0,1.0,1.0,1.0,0,30000,2.0,3000,0.35
6005,Amador,2022-12-02,344.5874938964844,AR1,,,9.831235885620115,19.632783889770508,2.727031707763672,0.0205039978027343,-2.879303962953629,0.433571420609951,344.5874938964844,12,AR1,2.727031707763672,5.740642547607422,19.632783889770508,0.433571420609951,5.439281463623047,5.589962005615234,20,-2.879303962953629,,0.0,0.0075187969924811,0,2.0,2.0,2.0,0,30000,2.0,3000,0.35
6005,Amador,2022-12-03,443.4842224121094,AR1,,,9.920519828796388,18.277379989624023,0.7576942443847656,0.0064373016357421,0.726897208921371,0.4120833724737167,443.4842224121094,12,AR1,0.7576942443847656,6.4983367919921875,18.277379989624023,0.4120833724737167,5.62291145324707,6.060624122619629,20,0.726897208921371,,0.0,0.0084959093769665,0,3.0,3.0,2.0,1,30000,2.0,3000,0.35
